1157666164	Castenaso
1157666165	Cattolica
1157666166	Cento
1157666167	Cervia
1157666168	Cesena
1157666169	Cesenatico
1157666170	Codigoro
1157666171	Collecchio
1157666172	Copparo
1157666173	Correggio
1157666174	Crevalcore
1157666175	Faenza
1157666176	Ferrara
1157666177	Fidenza
1157666178	Finale Emilia
1157666179	Fiorano Modenese
1157666180	Forli
1157666181	Forlimpopoli
1157666182	Formigine
1157666183	Guastalla
1157666184	Imola
1157666185	Lugo
1157666186	Maranello
1157666187	Medicina
1157666188	Mirandola
1157666189	Molinella
1157666190	Noceto
1157666191	Nonantola
1157666192	Novellara
1157666193	Novi Di Modena
1157666194	Parma
1157666195	Pavullo Nel Frignano
1157666196	Piacenza
1157666197	Pianoro
1157666198	Portomaggiore
1157666199	Quattro Castella
1157666200	Reggio Nell'emilia
1157666202	Riccione
1157666203	Rimini
1157666204	Russi
1157666205	Salsomaggiore Terme
1157666206	San Giovanni In Persiceto
1157666207	San Lazzaro Di Savena
1157666208	Sasso Marconi
1157666209	Sassuolo
1157666210	Savignano Sul Rubicone
1157666211	Scandiano
1157666212	Soliera
1157666213	Spilamberto
1157666214	Vignola
1157666215	Zola Predosa
1157666216	Aviano
1157666217	Cervignano Del Friuli
1157666218	Cividale Del Friuli
1157666219	Codroipo
1157666220	Cordenons
1157666221	Gemona Del Friuli
1157666222	Gorizia
1157666223	Latisana
1157666224	Maniago
1157666225	Muggia
1157666226	Porcia
1157666227	Pordenone
1157666228	Ronchi Dei Legionari
1157666229	Sacile
1157666230	San Vito Al Tagliamento
1157666231	Spilimbergo
1157666232	Tavagnacco
1157666233	Trieste
1157666234	Udine
1157666235	Acilia
1157666236	Alatri
1157666237	Albano Laziale
1157666238	Anagni
1157666239	Anguillara Sabazia
1157666240	Anzio
1157666241	Ardea
1157666242	Torre Del Greco
1157666243	Artena
1157666244	Bracciano
1157666245	Cassino
1157666246	Ceccano
1157666247	Cerveteri
1157666248	Ciampino
1157666249	Civita Castellana
1157666250	Civitavecchia
1157666251	Colleferro
1157666252	Cori
1157666253	Fara In Sabina
1157666254	Ferentino
1157666255	Fiumicino
1157666256	Fondi
1157666257	Frascati
1157666258	Frosinone
1157666259	Gaeta
1157666260	Genzano Di Roma
1157666261	Grottaferrata
1157666263	Guidonia Montecelio
1157666264	Isola Del Liri
1157666265	Latina
1157666266	Lido Di Ostia
1157666267	Marino
1157666268	Mentana
1157666269	Minturno
1157666270	Monte San Giovanni Campano
1157666271	Montefiascone
1157666272	Nettuno
1157666273	Palestrina
1157666274	Pomezia
1157666275	Pontecorvo
1157666276	Pontinia
1157666277	Priverno
1157666278	Rieti
1157666279	Rocca Di Papa
1157666280	Roma
1157666281	Santa Marinella
1157666282	Sezze
1157666283	Sora
1157666285	Tarquinia
1157666286	Terracina
1157666287	Tivoli
1157666288	Velletri
1157666289	Veroli
1157666290	Vetralla
1157666291	Viterbo
1157666292	Zagarolo
1157666293	Alassio
1157666294	Albenga
1157666295	Arma Di Taggia
1157666296	Bordighera
1157666297	Cairo Montenotte
1157666298	Chiavari
1157666299	Finale Ligure
1157666300	Genova
1157666301	Imperia
1157666302	La Spezia
1157666303	Lavagna
1157666304	Loano
1157666305	Rapallo
1157666306	Recco
1157666307	San Remo
1157666308	Santa Margherita Ligure
1157666309	Sarzana
1157666310	Savona
1157666311	Taggia
1157666312	Varazze
1157666313	Ventimiglia
1157666314	Voltri
1157666315	Abbiategrasso
1157666316	Agrate Brianza
1157666317	Albino
1157666318	Alzano Lombardo
1157666319	Arese
1157666320	Bagnolo Mella
1157666321	Bareggio
1157666322	Bergamo
1157666323	Besana In Brianza
1157666324	Biassono
1157666325	Bollate
1157666326	Brescia
1157666327	Bresso
1157666328	Brugherio
1157666329	Busto Arsizio
1157666330	Busto Garolfo
1157666331	Calolziocorte
1157666332	Canegrate
1157666333	Cantu
1157666334	Caravaggio
1157666335	Caronno Pertusella
1157666336	Carugate
1157666337	Casalmaggiore
1157666338	Casalpusterlengo
1157666339	Casatenovo
1157666340	Cassano D'adda
1157666341	Cassina De' Pecchi
1157666342	Ariccia
1157666343	Castiglione Delle Stiviere
1157666344	Cernusco Sul Naviglio
1157666345	Cerro Maggiore
1157666346	Cesano Boscone
1157666347	Cesano Maderno
1157666348	Chiari
1157666349	Codogno
1157666350	Cologno Monzese
1157666351	Como
1157666352	Concesio
1157666353	Concorezzo
1157666354	Corbetta
1157666355	Cormano
1157666356	Cornaredo
1157666357	Crema
1157666358	Cremona
1157666359	Cusano Milanino
1157666360	Dalmine
1157666361	Darfo Boario Terme
1157666362	Desenzano Del Garda
1157666363	Desio
1157666364	Erba
1157666365	Gallarate
1157666366	Garbagnate Milanese
1157666367	Gardone Val Trompia
1157666368	Ghedi
1157666369	Giussano
1157666370	Gorgonzola
1157666371	Gussago
1157666372	Ispra
1157666373	Lecco
1157666374	Legnano
1157666375	Leno
1157666376	Lentate Sul Seveso
1157666377	Limbiate
1157666378	Lissone
1157666379	Lodi
1157666380	Lonato Del Garda
1157666381	Luino
1157666382	Magenta
1157666383	Malnate
1157666384	Mandello Del Lario
1157666385	Manerbio
1157666386	Mantova
1157666387	Meda
1157666388	Melegnano
1157666389	Melzo
1157666390	Merate
1157666391	Milano
1157666392	Montichiari
1157666393	Monza
1157666394	Morbegno
1157666395	Muggio
1157666396	Nave
1157666397	Nembro
1157666398	Nerviano
1157666399	Nova Milanese
1157666400	Novate Milanese
1157666401	Olgiate Comasco
1157666402	Olgiate Olona
1157666403	Opera
1157666404	Orzinuovi
1157666405	Paderno Dugnano
1157666406	Parabiago
1157666407	Paullo
1157666408	Pavia
1157666409	Pero
1157666410	Pioltello
1157666411	Porto Mantovano
1157666412	Pregnana Milanese
1157666413	Rescaldina
1157666414	Rezzato
1157666415	Romano Di Lombardia
1157666416	Rovato
1157666417	Rozzano
1157666418	Samarate
1157666419	San Donato Milanese
1157666420	San Giuliano Milanese
1157666421	San Sebastiano
1157666422	Sarezzo
1157666423	Saronno
1157666424	Segrate
1157666425	Senago
1157666426	Seregno
1157666427	Seriate
1157666428	Sesto San Giovanni
1157666429	Seveso
1157666430	Solaro
1157666431	Sondrio
1157666432	Stradella
1157666433	Suzzara
1157666434	Tradate
1157666435	Travagliato
1157666436	Treviglio
1157666437	Trezzano Sul Naviglio
1157666438	Valmadrera
1157666439	Varedo
1157666440	Varese
1157666441	Vedano Al Lambro
1157666442	Viadana
1157666443	Vigevano
1157666444	Castelletto
1157666445	Villasanta
1157666446	Vimodrone
1157666447	Voghera
1157666448	Ancona
1157666449	Ascoli Piceno
1157666450	Camerino
1157666451	Castelfidardo
1157666452	Chiaravalle
1157666453	Cingoli
1157666454	Corridonia
1157666455	Fabriano
1157666456	Falconara Marittima
1157666457	Fano
1157666458	Fermo
1157666459	Grottammare
1157666460	Jesi
1157666461	Loreto
1157666462	Macerata
1157666463	Mondolfo
1157666464	Montegranaro
1157666465	Osimo
1157666466	Pesaro
1157666467	Porto San Giorgio
1157666468	Porto Sant'elpidio
1157666469	Recanati
1157666470	San Benedetto Del Tronto
1157666472	Sant'elpidio A Mare
1157666473	Senigallia
1157666474	Tolentino
1157666475	Urbino
1157666476	Campobasso
1157666477	Termoli
1157666478	Venafro
1157666479	Acqui Terme
1157666480	Alba
1157666481	Alessandria
1157666482	Alpignano
1157666483	Aosta
1157666484	Asti
1157666485	Avigliana
1157666486	Beinasco
1157666487	Biella
1157666488	Borgaro Torinese
1157666489	Borgo San Dalmazzo
1157666490	Borgomanero
1157666491	Borgosesia
1157666492	Canelli
1157666493	Carmagnola
1157666494	Casale Monferrato
1157666495	Caselle Torinese
1157666496	Chieri
1157666497	Chivasso
1157666498	Cirie
1157666499	Collegno
1157666500	Cossato
1157666501	Cuneo
1157666502	Cuorgne
1157666503	Domodossola
1157666504	Fossano
1157666505	Galliate
1157666506	Grugliasco
1157666507	Ivrea
1157666508	Leini
1157666509	Moncalieri
1157666510	Mondovi
1157666512	Nizza Monferrato
1157666513	Novara
1157666514	Novi Ligure
1157666515	Oleggio
1157666516	Omegna
1157666517	Orbassano
1157666518	Pallanza
1157666519	Pianezza
1157666520	Pinerolo
1157666521	Piossasco
1157666522	Rivalta Di Torino
1157666523	Rivarolo Canavese
1157666524	Rivoli
1157666525	San Mauro Torinese
1157666526	Santena
1157666527	Savigliano
1157666528	Settimo Torinese
1157666529	Torino
1157666530	Tortona
1157666531	Trecate
1157666532	Valenza
1157666533	Venaria Reale
1157666534	Verbania
1157666535	Vercelli
1157666536	Vinovo
1157666537	Volpiano
1157666538	Acquaviva Delle Fonti
1157666539	Adelfia
1157666540	Altamura
1157666541	Andria
1157666542	Apricena
1157666543	Villa Carcina
1157666544	Barletta
1157666545	Bisceglie
1157666546	Bitonto
1157666547	Campi Salentina
1157666548	Canosa Di Puglia
1157666549	Capurso
1157666550	Carmiano
1157666551	Carovigno
1157666552	Casamassima
1157666553	Casarano
1157666554	Cassano Delle Murge
1157666555	Castellaneta
1157666556	Cavallino
1157666557	Ceglie Messapica
1157666558	Cerignola
1157666559	Cisternino
1157666560	Conversano
1157666561	Copertino
1157666562	Corato
1157666563	Fasano
1157666564	Foggia
1157666565	Francavilla Fontana
1157666567	Galatina
1157666568	Galatone
1157666569	Gallipoli
1157666570	Gioia Del Colle
1157666571	Giovinazzo
1157666572	Gravina In Puglia
1157666573	Grottaglie
1157666574	Grumo Appula
1157666575	Laterza
1157666576	Latiano
1157666577	Lecce
1157666578	Lizzano
1157666579	Locorotondo
1157666580	Lucera
1157666581	Maglie
1157666582	Manduria
1157666583	Manfredonia
1157666584	Martina Franca
1157666585	Massafra
1157666586	Matino
1157666587	Mesagne
1157666588	Minervino Murge
1157666589	Modugno
1157666590	Mola Di Bari
1157666591	Molfetta
1157666592	Monopoli
1157666593	Monteroni Di Lecce
1157666594	Mottola
1157666595	Nardo
1157666596	Noci
1157666597	Noicattaro
1157666598	Oria
1157666599	Orta Nova
1157666600	Palagiano
1157666601	Palo Del Colle
1157666602	Parabita
1157666603	Polignano A Mare
1157666604	Pulsano
1157666605	Putignano
1157666606	Racale
1157666607	Rodi Garganico
1157666608	Rutigliano
1157666609	Ruvo Di Puglia
1157666610	San Ferdinando Di Puglia
1157666611	San Giorgio Ionico
1157666612	San Giovanni Rotondo
1157666613	San Marco In Lamis
1157666614	San Pancrazio Salentino
1157666615	San Severo
1157666616	San Vito Dei Normanni
1157666617	San Nicandro Garganico
1157666618	Santeramo In Colle
1157666619	Sava
1157666620	Squinzano
1157666621	Statte
1157666622	Surbo
1157666623	Taurisano
1157666624	Taviano
1157666625	Terlizzi
1157666626	Torre Santa Susanna
1157666627	Torremaggiore
1157666628	Trani
1157666629	Trepuzzi
1157666630	Triggiano
1157666631	Trinitapoli
1157666632	Turi
1157666633	Ugento
1157666634	Valenzano
1157666635	Veglie
1157666636	Vieste
1157666637	Alghero
1157666638	Assemini
1157666639	Cagliari
1157666640	Capoterra
1157666641	Bari
1157666643	Guspini
1157666644	Iglesias
1157666645	Macomer
1157666646	Monserrato
1157666647	Nuoro
1157666648	Olbia
1157666649	Oristano
1157666650	Ozieri
1157666651	Porto Torres
1157666652	Quartu Sant'elena
1157666653	San Gavino Monreale
1157666654	Sant'antioco
1157666655	Sassari
1157666656	Selargius
1157666657	Sestu
1157666658	Siniscola
1157666659	Sinnai
1157666660	Tempio Pausania
1157666661	Terralba
1157666662	Villacidro
1157666663	Aci Castello
1157666664	Aci Catena
1157666665	Aci Sant'antonio
1157666666	Adrano
1157666667	Agrigento
1157666668	Alcamo
1157666669	Aragona
1157666670	Augusta
1157666671	Avola
1157666672	Bagheria
1157666673	Barcellona Pozzo Di Gotto
1157666674	Barrafranca
1157666675	Belmonte Mezzagno
1157666676	Belpasso
1157666677	Biancavilla
1157666678	Bronte
1157666679	Caltagirone
1157666680	Caltanissetta
1157666681	Campobello Di Licata
1157666682	Campobello Di Mazara
1157666684	Capaci
1157666685	Capo D'orlando
1157666686	Carini
1157666687	Carlentini
1157666688	Castellammare Del Golfo
1157666689	Castelvetrano
1157666690	Catania
1157666692	Cefalu
1157666693	Cinisi
1157666694	Comiso
1157666695	Corleone
1157666696	Enna
1157666697	Erice
1157666698	Favara
1157666699	Floridia
1157666700	Francofonte
1157666701	Giarre
1157666702	Grammichele
1157666703	Ispica
1157666704	Lentini
1157666705	Leonforte
1157666706	Licata
1157666707	Lipari
1157666708	Mascali
1157666709	Mascalucia
1157666710	Mazara Del Vallo
1157666712	Mazzarino
1157666713	Melilli
1157666714	Menfi
1157666715	Messina
1157666716	Misilmeri
1157666717	Misterbianco
1157666718	Modica
1157666719	Monreale
1157666720	Mussomeli
1157666721	Nicosia
1157666722	Niscemi
1157666723	Paceco
1157666724	Pachino
1157666725	Palagonia
1157666726	Palermo
1157666727	Palma Di Montechiaro
1157666728	Partanna
1157666729	Partinico
1157666730	Patti
1157666731	Piazza Armerina
1157666732	Porto Empedocle
1157666733	Pozzallo
1157666734	Priolo Gargallo
1157666735	Racalmuto
1157666736	Raffadali
1157666737	Ragusa
1157666738	Randazzo
1157666739	Ravanusa
1157666740	Carbonia
1157666741	Riesi
1157666742	Riposto
1157666743	Rosolini
1157666745	San Cataldo
1157666746	San Giovanni La Punta
1157666747	San Gregorio Di Catania
1157666748	Sant'agata Di Militello
1157666749	Sciacca
1157666750	Scicli
1157666751	Scordia
1157666752	Taormina
1157666753	Termini Imerese
1157666754	Terrasini
1157666756	Trapani
1157666757	Troina
1157666758	Villabate
1157666759	Vittoria
1157666760	Agliana
1157666761	Altopascio
1157666762	Arezzo
1157666763	Aulla
1157666764	Bagno A Ripoli
1157666765	Barga
1157666766	Borgo San Lorenzo
1157666767	Calenzano
1157666768	Camaiore
1157666769	Campi Bisenzio
1157666770	Campiglia Marittima
1157666771	Capannori
1157666772	Carmignano
1157666773	Cascina
1157666774	Castelfiorentino
1157666775	Castelfranco Di Sotto
1157666776	Castiglion Fiorentino
1157666777	Cecina
1157666778	Certaldo
1157666779	Colle Di Val D'elsa
1157666780	Collesalvetti
1157666781	Empoli
1157666782	Fiesole
1157666783	Figline Valdarno
1157666784	Firenze
1157666785	Follonica
1157666786	Fucecchio
1157666787	Grosseto
1157666788	Lastra A Signa
1157666789	Livorno
1157666790	Lucca
1157666791	Massa
1157666792	Massarosa
1157666793	Monsummano Terme
1157666794	Montale
1157666795	Montecatini Terme
1157666796	Montelupo Fiorentino
1157666797	Montemurlo
1157666798	Montepulciano
1157666799	Montespertoli
1157666800	Montevarchi
1157666801	Orbetello
1157666802	Pescia
1157666803	Piombino
1157666804	Pisa
1157666805	Pistoia
1157666806	Poggibonsi
1157666807	Ponsacco
1157666808	Pontassieve
1157666809	Pontedera
1157666810	Portoferraio
1157666811	Prato
1157666812	Quarrata
1157666813	Reggello
1157666814	Rosignano Marittimo
1157666815	Rosignano Solvay
1157666816	San Casciano In Val Di Pesa
1157666817	San Giovanni Valdarno
1157666818	San Giuliano Terme
1157666819	Sansepolcro
1157666820	Santa Croce Sull'arno
1157666821	Santa Maria A Monte
1157666822	Scandicci
1157666823	Seravezza
1157666824	Sesto Fiorentino
1157666825	Siena
1157666826	Sinalunga
1157666827	Terranuova Bracciolini
1157666828	Vecchiano
1157666829	Viareggio
1157666830	Vinci
1157666831	Volterra
1157666832	Arco
1157666834	Bressanone
1157666835	Brunico
1157666836	Laives
1157666837	Merano
1157666838	Pergine Valsugana
1157666839	Ribera
1157666840	Trento
1157666841	Amelia
1157666842	Assisi
1157666843	Bastia Umbra
1157666844	Castiglione Del Lago
1157666845	Citta Di Castello
1157666846	Corciano
1157666847	Foligno
1157666848	Gubbio
1157666849	Magione
1157666850	Marsciano
1157666851	Narni
1157666852	Orvieto
1157666853	Perugia
1157666854	San Giustino
1157666855	Spoleto
1157666856	Todi
1157666857	Umbertide
1157666858	Abano Terme
1157666859	Adria
1157666860	Albignasego
1157666861	Arzignano
1157666862	Badia Polesine
1157666863	Belluno
1157666864	Bovolone
1157666865	Bussolengo
1157666866	Cadoneghe
1157666867	Campodarsego
1157666868	Camponogara
1157666869	Caorle
1157666870	Cassola
1157666871	Castelfranco Veneto
1157666872	Cerea
1157666873	Chiampo
1157666874	Chioggia
1157666875	Cittadella
1157666876	Concordia Sagittaria
1157666877	Conegliano
1157666878	Conselve
1157666879	Creazzo
1157666880	Dueville
1157666881	Eraclea
1157666882	Este
1157666883	Feltre
1157666884	Jesolo
1157666885	Isola Della Scala
1157666886	Legnago
1157666888	Lonigo
1157666889	Malo
1157666890	Marcon
1157666891	Marostica
1157666892	Martellago
1157666893	Mestre
1157666894	Mirano
1157666895	Mogliano Veneto
1157666896	Monselice
1157666897	Montebelluna
1157666898	Montecchio Maggiore
1157666899	Montegrotto Terme
1157666900	Negrar
1157666901	Oderzo
1157666902	Oriago
1157666903	Padova
1157666904	Paese
1157666905	Pescantina
1157666906	Piazzola Sul Brenta
1157666907	Piove Di Sacco
1157666909	Porto Viro
1157666910	Portogruaro
1157666911	Preganziol
1157666912	Romano D'ezzelino
1157666913	Roncade
1157666914	Rosa
1157666915	Rovigo
1157666916	Salzano
1157666917	San Biagio Di Callalta
1157666918	San Bonifacio
1157666919	San Dona Di Piave
1157666920	San Giovanni Lupatoto
1157666921	San Martino Buon Albergo
1157666922	San Martino Di Lupari
1157666923	San Pietro In Cariano
1157666924	Santa Maria Di Sala
1157666925	Santo Stino Di Livenza
1157666926	Schio
1157666927	Scorze
1157666928	Selvazzano Dentro
1157666929	Sommacampagna
1157666930	Sona
1157666931	Sottomarina
1157666932	Spinea
1157666933	Tezze Sul Brenta
1157666934	Thiene
1157666935	Torri Di Quartesolo
1157666936	Trebaseleghe
1157666937	Treviso
1157666938	Riva Del Garda
1157666939	Valeggio Sul Mincio
1157666940	Vedelago
1157666941	Venezia
1157666942	Verona
1157666943	Vicenza
1157666944	Vigodarzere
1157666945	Vigonza
1157666946	Villafranca Di Verona
1157666947	Villorba
1157666948	Vittorio Veneto
1157666949	Zevio
1157666950	May Pen
1157666951	Kingston
1157666952	Mandeville
1157666953	Spanish Town
1157666955	`amman
1157666957	Az Zarqa'
1157666958	Irbid
1157666959	Ome-shi
1157666961	Agui
1157666964	Atsuta-ku
1157666966	Chikusa-ku
1157666967	Chiryu
1157666968	Chita-shi
1157666969	Fuso
1157666970	Gamagori
1157666971	Handa
1157666974	Hekinan
1157666975	Higashi-ku (nagoya)
1157666978	Ichinomiya
1157666979	Inazawa
1157666980	Inuyama
1157666982	Iwakura
1157666983	Ama-shi
1157666984	Kariya
1157666985	Kasugai
1157666988	Kita-ku (nagoya)
1157666989	Kiyosu
1157666990	Konan
1157666991	Kota
1157666992	Komaki
1157666994	Meito-ku
1157666995	Mihama
1157666996	Minami-ku (nagoya)
1157666997	Minamichita
1157666998	Minato-ku (nagoya)
1157667001	Miyoshi
1157667002	Moriyama-ku
1157667003	Nagakute
1157667004	Nagoya
1157667005	Naka-ku (nagoya)
1157667006	Nakagawa-ku
1157667007	Nakamura-ku
1157667008	Nishi-ku (nagoya)
1157667010	Nishio
1157667011	Nisshin
1157667012	Oharu
1157667014	Oguchi
1157667015	Okazaki
1157667016	Owariasahi
1157667018	Seto
1157667021	Shinshiro
1157667023	Showa-ku
1157667025	Takahama
1157667026	Taketoyo
1157667027	Tempaku-ku
1157667028	Togo
1157667029	Tokai
1157667030	Tokoname
1157667031	Toyohashi
1157667032	Toyokawa
1157667033	Toyota
1157667034	Toyoyama
1157667035	Tsushima
1157667036	Yatomi
1157667037	Akita-shi
1157667038	Valdagno
1157667045	Kazuno-shi
1157667048	Noshiro
1157667049	Oga-shi
1157667051	Odate
1157667058	Yokote
1157667059	Yuzawa
1157667061	Fujisaki
1157667062	Gonohe
1157667063	Goshogawara
1157667064	Hachinohe
1157667067	Hiranai
1157667068	Hirosaki
1157667073	Kuroishi
1157667074	Misawa
1157667075	Mutsu
1157667078	Noheji
1157667083	Rokunohe
1157667084	Shichinohe
1157667086	Tohoku
1157667087	Towada
1157667088	Tsuruta
1157667089	Abiko
1157667090	Asahi
1157667092	Chonan
1157667093	Chosei
1157667094	Choshi
1157667095	Funabashi
1157667096	Futtsu
1157667097	Hanamigawa-ku
1157667099	Ichihara
1157667100	Ichikawa
1157667101	Ichinomiya
1157667102	Inage-ku
1157667103	Inzai
1157667104	Kamagaya
1157667105	Kamogawa
1157667106	Kashiwa
1157667107	Katsuura
1157667108	Kisarazu
1157667109	Kujukuri
1157667110	Kyonan
1157667111	Matsudo
1157667113	Midori-ku (chiba)
1157667114	Mihama-ku
1157667116	Nagareyama
1157667117	Narashino
1157667118	Narita
1157667120	Noda
1157667122	Oamishirasato
1157667125	Sakae
1157667126	Sakura
1157667130	Shiroi
1157667131	Shisui
1157667133	Sodegaura
1157667135	Tako
1157667136	Tateyama
1157667137	Tomisato
1157667138	Tonosho
1157667140	Urayasu
1157667142	Wakaba-ku
1157667143	Yachiyo
1157667146	Yotsukaido
1157667151	Imabari
1157667152	Iyo-shi
1157667154	Ainan
1157667158	Masaki
1157667162	Niihama
1157667164	Ozu-shi
1157667165	Saijo
1157667167	Tobe
1157667170	Uchiko
1157667172	Uwajima
1157667173	Yawatahama
1157667174	Awara
1157667175	Fukui-shi
1157667179	Katsuyama
1157667182	Obama
1157667183	Ono-shi
1157667184	Sabae
1157667186	Takahama
1157667188	Tsuruga
1157667190	Asakura
1157667191	Ashiya
1157667192	Buzen
1157667193	Chikugo
1157667195	Chikushino
1157667196	Chuo-ku (fukuoka)
1157667197	Dazaifu
1157667199	Fukuoka-shi
1157667200	Higashi-ku (fukuoka)
1157667203	Iizuka
1157667208	Kanda
1157667209	Kasuga
1157667210	Kasuya
1157667212	Kawasaki
1157667213	Keisen
1157667214	Kitakyushu
1157667215	Koga
1157667216	Kokurakita-ku
1157667217	Kokuraminami-ku
1157667219	Kurate
1157667221	Kurume
1157667222	Minami-ku (fukuoka)
1157667227	Mizumaki
1157667228	Munakata
1157667229	Nakagawa
1157667230	Nakama
1157667232	Nishi-ku (fukuoka)
1157667233	Nogata
1157667234	Ogori
1157667235	Oki-machi
1157667236	Omuta
1157667237	Onojo
1157667238	Okagaki
1157667239	Onga
1157667240	Sasaguri
1157667241	Sawara-ku
1157667242	Miyama
1157667244	Shime
1157667245	Yachimata
1157667248	Sue-machi
1157667249	Tachiarai
1157667250	Tagawa
1157667253	Tobata-ku
1157667257	Wakamatsu-ku
1157667259	Yahatahigashi-ku
1157667260	Yahatanishi-ku
1157667263	Yame
1157667266	Yukuhashi
1157667270	Aizuwakamatsu
1157667271	Date
1157667276	Inawashiro
1157667277	Ishikawa
1157667278	Iwaki
1157667281	Kawamata
1157667282	Kitakata
1157667283	Kori
1157667284	Koriyama
1157667285	Kunimi
1157667286	Miharu
1157667287	Namie
1157667288	Nihonmatsu
1157667290	Nishigo
1157667292	Okuma
1157667295	Shirakawa
1157667296	Soma
1157667297	Sukagawa
1157667302	Anpachi
1157667303	Ena-shi
1157667305	Gero
1157667306	Gifu-shi
1157667307	Ginan
1157667308	Godo
1157667310	Hashima
1157667313	Ikeda
1157667314	Kaizu
1157667315	Kakamigahara
1157667318	Kasamatsu
1157667320	Kitagata
1157667321	Mino
1157667322	Minokamo
1157667323	Mitake
1157667324	Mizunami
1157667325	Nakatsugawa
1157667327	Ogaki
1157667329	Ono-cho
1157667330	Seki
1157667334	Tajimi
1157667336	Takayama
1157667337	Tarui
1157667338	Toki
1157667339	Yaotsu
1157667340	Yoro-cho
1157667341	Takasaki
1157667345	Annaka
1157667346	Chiyoda
1157667347	Shingu
1157667348	Fujioka
1157667351	Isesaki
1157667355	Kiryu
1157667357	Maebashi
1157667359	Meiwa
1157667360	Nakanojo
1157667363	Numata
1157667365	Oizumi
1157667368	Ota-shi
1157667370	Shibukawa
1157667371	Shimonita
1157667373	Shinto
1157667375	Tomioka
1157667377	Tsumagoi
1157667380	Yoshioka
1157667381	Aki-ku
1157667382	Asakita-ku
1157667383	Asaminami-ku
1157667385	Etajima
1157667386	Fuchu-shi
1157667387	Fukuyama
1157667388	Hatsukaichi
1157667389	Higashi-ku (hiroshima)
1157667390	Hiroshima-shi
1157667393	Kaita
1157667396	Kumano
1157667397	Kure
1157667398	Mihara
1157667399	Minami-ku (hiroshima)
1157667400	Miyoshi
1157667402	Naka-ku (hiroshima)
1157667403	Nishi-ku (hiroshima)
1157667408	Onomichi
1157667409	Saeki-ku
1157667411	Saka
1157667414	Takehara
1157667418	Abashiri
1157667420	Akabira
1157667421	Ashibetsu
1157667422	Atsubetsu-ku
1157667423	Akkeshi
1157667425	Bibai
1157667426	Bihoro
1157667427	Biei
1157667428	Chitose
1157667429	Date
1157667430	Ebetsu
1157667432	Eniwa
1157667433	Esashi-cho (hiyama)
1157667434	Fukagawa
1157667435	Furano
1157667436	Hakodate
1157667437	Higashi-ku (sapporo)
1157667438	Kitahiroshima
1157667440	Ishikari
1157667441	Iwamizawa
1157667442	Iwanai
1157667444	Kita-ku (sapporo)
1157667445	Kitami
1157667446	Kutchan
1157667447	Kuriyama
1157667449	Kushiro-shi
1157667451	Mikasa
1157667452	Minami-ku (sapporo)
1157667453	Monbetsu
1157667454	Mori
1157667455	Muroran
1157667456	Naganuma
1157667457	Nakashibetsu
1157667458	Nayoro
1157667459	Nemuro
1157667460	Nishi-ku (sapporo)
1157667461	Noboribetsu
1157667462	Obihiro
1157667463	Otaru
1157667464	Otofuke
1157667465	Rumoi
1157667466	Sapporo
1157667467	Shari
1157667468	Shibecha
1157667469	Shibetsu-shi
1157667470	Shimizu
1157667471	Shiranuka
1157667473	Shinhidaka
1157667474	Sunagawa
1157667475	Takikawa
1157667476	Teine-ku
1157667478	Tobetsu
1157667479	Tomakomai
1157667480	Toyohira-ku
1157667481	Wakkanai
1157667482	Yakumo
1157667483	Yoichi
1157667484	Yubari
1157667485	Aioi
1157667486	Akashi
1157667487	Ako-shi
1157667488	Ashiya
1157667489	Chuo-ku (kobe)
1157667490	Fukusaki
1157667493	Harima
1157667496	Himeji
1157667498	Hyogo-ku
1157667501	Ichikawa
1157667503	Inagawa
1157667505	Itami
1157667507	Kamigori
1157667508	Kasai
1157667511	Kawanishi
1157667512	Kita-ku (kobe)
1157667513	Kobe
1157667515	Miki
1157667517	Nada-ku
1157667518	Nagata-ku
1157667521	Nishinomiya
1157667522	Nishiwaki
1157667523	Ono-shi
1157667524	Sanda
1157667526	Sasayama
1157667528	Suma-ku
1157667529	Sumoto
1157667530	Taishi
1157667531	Takarazuka
1157667532	Takasago
1157667535	Tarumi-ku
1157667536	Toyooka
1157667543	Ami-machi
1157667548	Daigo
1157667554	Hitachinaka
1157667555	Hitachiota
1157667556	Hokota
1157667559	Ishioka
1157667560	Itako
1157667565	Kamisu
1157667567	Kasama
1157667568	Kashima
1157667571	Kitaibaraki
1157667572	Koga
1157667576	Miho
1157667578	Mito
1157667579	Moriya
1157667580	Naka
1157667582	Oarai
1157667585	Ryugasaki
1157667586	Sakai
1157667590	Shimotsuma
1157667595	Tokai
1157667598	Toride
1157667599	Tsuchiura
1157667600	Tsukuba
1157667601	Ushiku
1157667602	Yachiyo
1157667605	Yuki
1157667606	Anamizu
1157667607	Hakui
1157667608	Kaga
1157667609	Kanazawa
1157667610	Komatsu
1157667612	Nanao
1157667615	Nonoichi
1157667616	Noto
1157667617	Shika
1157667622	Tsubata
1157667624	Uchinada
1157667625	Wajima
1157667631	Hanamaki
1157667632	Ichinoseki
1157667635	Iwaizumi
1157667636	Iwate-machi
1157667637	Kamaishi
1157667638	Kanegasaki
1157667639	Karumai
1157667640	Kuji
1157667643	Miyako
1157667645	Morioka
1157667646	Ninohe
1157667647	Ofunato
1157667648	Otsuchi
1157667649	Rikuzentakata
1157667651	Shiwa
1157667652	Shizukuishi
1157667653	Takizawa
